"Dates","Price"
"1984-07-29",151.19
"1984-08-05",162.35
"1984-08-12",165.42
"1984-08-19",164.14
"1984-08-26",167.51
"1984-09-02",166.68
"1984-09-09",164.37
"1984-09-16",168.78
"1984-09-23",165.67
"1984-09-30",166.1
"1984-10-07",162.68
"1984-10-14",164.18
"1984-10-21",167.96
"1984-10-28",165.29
"1984-11-04",167.42
"1984-11-11",167.6
"1984-11-18",164.1
"1984-11-25",166.92
"1984-12-02",163.58
"1984-12-09",162.26
"1984-12-16",162.69
"1984-12-23",165.51
"1984-12-30",166.26
"1985-01-06",163.68
"1985-01-13",167.91
"1985-01-20",171.32
"1985-01-27",177.35
"1985-02-03",178.63
"1985-02-10",182.19
"1985-02-17",181.6
"1985-02-24",179.36
"1985-03-03",183.23
"1985-03-10",179.1
"1985-03-17",176.53
"1985-03-24",179.04
"1985-03-31",180.66
"1985-04-07",179.03
"1985-04-14",180.54
"1985-04-21",181.11
"1985-04-28",182.18
"1985-05-05",180.08
"1985-05-12",184.28
"1985-05-19",187.42
"1985-05-26",188.29
"1985-06-02",189.55
"1985-06-09",189.68
"1985-06-16",187.1
"1985-06-23",189.61
"1985-06-30",191.85
"1985-07-07",192.52
"1985-07-14",193.29
"1985-07-21",195.13
"1985-07-28",192.4
"1985-08-04",191.48
"1985-08-11",188.32
"1985-08-18",186.1
"1985-08-25",187.17
"1985-09-01",188.63
"1985-09-08",188.24
"1985-09-15",182.91
"1985-09-22",182.05
"1985-09-29",181.29
"1985-10-06",183.22
"1985-10-13",184.28
"1985-10-20",187.04
"1985-10-27",187.52
"1985-11-03",191.53
"1985-11-10",193.72
"1985-11-17",198.11
"1985-11-24",201.52
"1985-12-01",202.17
"1985-12-08",202.99
"1985-12-15",209.94
"1985-12-22",210.94
"1985-12-29",209.61
"1986-01-05",210.88
"1986-01-12",205.96
"1986-01-19",208.43
"1986-01-26",206.43
"1986-02-02",211.78
"1986-02-09",214.56
"1986-02-16",219.76
"1986-02-23",224.62
"1986-03-02",226.92
"1986-03-09",225.57
"1986-03-16",236.55
"1986-03-23",233.34
"1986-03-30",238.97
"1986-04-06",228.69
"1986-04-13",235.97
"1986-04-20",242.38
"1986-04-27",242.29
"1986-05-04",234.79
"1986-05-11",237.85
"1986-05-18",232.76
"1986-05-25",241.35
"1986-06-01",247.35
"1986-06-08",245.67
"1986-06-15",245.73
"1986-06-22",247.58
"1986-06-29",249.6
"1986-07-06",251.79
"1986-07-13",242.22
"1986-07-20",236.36
"1986-07-27",240.22
"1986-08-03",234.91
"1986-08-10",236.88
"1986-08-17",247.15
"1986-08-24",250.19
"1986-08-31",252.93
"1986-09-07",250.47
"1986-09-14",230.67
"1986-09-21",232.21
"1986-09-28",232.23
"1986-10-05",233.71
"1986-10-12",235.48
"1986-10-19",238.84
"1986-10-26",238.26
"1986-11-02",243.98
"1986-11-09",245.77
"1986-11-16",244.5
"1986-11-23",245.86
"1986-11-30",249.22
"1986-12-07",251.17
"1986-12-14",247.35
"1986-12-21",249.73
"1986-12-28",246.92
"1987-01-04",246.45
"1987-01-11",258.73
"1987-01-18",266.28
"1987-01-25",270.1
"1987-02-01",274.08
"1987-02-08",280.04
"1987-02-15",279.7
"1987-02-22",285.48
"1987-03-01",284.2
"1987-03-08",290.66
"1987-03-15",289.89
"1987-03-22",298.17
"1987-03-29",296.13
"1987-04-05",300.41
"1987-04-12",292.49
"1987-04-19",286.91
"1987-04-26",281.52
"1987-05-03",288.03
"1987-05-10",293.37
"1987-05-17",287.43
"1987-05-24",282.16
"1987-05-31",290.1
"1987-06-07",293.45
"1987-06-14",301.62
"1987-06-21",306.97
"1987-06-28",307.16
"1987-07-05",305.63
"1987-07-12",308.37
"1987-07-19",314.59
"1987-07-26",309.27
"1987-08-02",318.66
"1987-08-09",323
"1987-08-16",333.99
"1987-08-23",335.9
"1987-08-30",327.04
"1987-09-06",316.7
"1987-09-13",321.98
"1987-09-20",314.86
"1987-09-27",320.16
"1987-10-04",328.07
"1987-10-11",311.07
"1987-10-18",282.7
"1987-10-25",248.22
"1987-11-01",251.79
"1987-11-08",250.41
"1987-11-15",245.64
"1987-11-22",242
"1987-11-29",240.34
"1987-12-06",223.92
"1987-12-13",235.32
"1987-12-20",249.16
"1987-12-27",252.03
"1988-01-03",247.08
"1988-01-10",243.4
"1988-01-17",252.05
"1988-01-24",246.5
"1988-01-31",257.07
"1988-02-07",250.96
"1988-02-14",257.63
"1988-02-21",261.61
"1988-02-28",262.46
"1988-03-06",267.3
"1988-03-13",264.94
"1988-03-20",271.12
"1988-03-27",258.51
"1988-04-03",258.89
"1988-04-10",269.43
"1988-04-17",259.77
"1988-04-24",260.14
"1988-05-01",261.33
"1988-05-08",257.48
"1988-05-15",256.78
"1988-05-22",253.02
"1988-05-29",253.42
"1988-06-05",266.45
"1988-06-12",271.26
"1988-06-19",270.68
"1988-06-26",273.78
"1988-07-03",271.78
"1988-07-10",270.02
"1988-07-17",272.05
"1988-07-24",263.5
"1988-07-31",272.02
"1988-08-07",271.15
"1988-08-14",262.55
"1988-08-21",260.24
"1988-08-28",259.68
"1988-09-04",264.48
"1988-09-11",266.84
"1988-09-18",270.65
"1988-09-25",269.76
"1988-10-02",271.91
"1988-10-09",278.07
"1988-10-16",275.5
"1988-10-23",283.66
"1988-10-30",278.53
"1988-11-06",276.31
"1988-11-13",267.92
"1988-11-20",266.47
"1988-11-27",267.23
"1988-12-04",271.81
"1988-12-11",277.03
"1988-12-18",276.29
"1988-12-25",277.87
"1989-01-01",277.72
"1989-01-08",280.67
"1989-01-15",283.87
"1989-01-22",286.63
"1989-01-29",293.82
"1989-02-05",296.97
"1989-02-12",292.02
"1989-02-19",296.76
"1989-02-26",287.13
"1989-03-05",291.18
"1989-03-12",292.88
"1989-03-19",292.69
"1989-03-26",288.98
"1989-04-02",294.87
"1989-04-09",297.16
"1989-04-16",301.36
"1989-04-23",309.61
"1989-04-30",309.64
"1989-05-07",307.61
"1989-05-14",313.84
"1989-05-21",321.24
"1989-05-28",321.59
"1989-06-04",325.52
"1989-06-11",326.69
"1989-06-18",321.35
"1989-06-25",328
"1989-07-02",317.98
"1989-07-09",324.91
"1989-07-16",331.84
"1989-07-23",335.9
"1989-07-30",342.15
"1989-08-06",343.92
"1989-08-13",344.74
"1989-08-20",346.03
"1989-08-27",350.52
"1989-09-03",353.73
"1989-09-10",348.76
"1989-09-17",345.06
"1989-09-24",347.05
"1989-10-01",349.15
"1989-10-08",358.78
"1989-10-15",333.65
"1989-10-22",347.16
"1989-10-29",335.06
"1989-11-05",337.62
"1989-11-12",339.1
"1989-11-19",341.61
"1989-11-26",343.97
"1989-12-03",350.63
"1989-12-10",348.69
"1989-12-17",350.14
"1989-12-24",347.42
"1989-12-31",353.4
"1990-01-07",352.2
"1990-01-14",339.93
"1990-01-21",339.15
"1990-01-28",325.8
"1990-02-04",330.92
"1990-02-11",333.62
"1990-02-18",332.72
"1990-02-25",324.15
"1990-03-04",335.54
"1990-03-11",337.93
"1990-03-18",341.91
"1990-03-25",337.22
"1990-04-01",339.94
"1990-04-08",340.08
"1990-04-15",344.34
"1990-04-22",335.12
"1990-04-29",329.11
"1990-05-06",338.39
"1990-05-13",352
"1990-05-20",354.64
"1990-05-27",354.58
"1990-06-03",363.16
"1990-06-10",358.71
"1990-06-17",362.91
"1990-06-24",355.43
"1990-07-01",358.02
"1990-07-08",358.42
"1990-07-15",367.31
"1990-07-22",361.61
"1990-07-29",353.44
"1990-08-05",344.86
"1990-08-12",335.52
"1990-08-19",327.83
"1990-08-26",311.51
"1990-09-02",322.56
"1990-09-09",323.4
"1990-09-16",316.83
"1990-09-23",311.32
"1990-09-30",306.05
"1990-10-07",311.5
"1990-10-14",300.03
"1990-10-21",312.48
"1990-10-28",304.71
"1990-11-04",311.85
"1990-11-11",313.74
"1990-11-18",317.12
"1990-11-25",315.1
"1990-12-02",322.22
"1990-12-09",327.75
"1990-12-16",326.82
"1990-12-23",331.75
"1990-12-30",328.72
"1991-01-06",321
"1991-01-13",315.23
"1991-01-20",332.23
"1991-01-27",336.07
"1991-02-03",343.05
"1991-02-10",359.35
"1991-02-17",369.06
"1991-02-24",365.65
"1991-03-03",370.47
"1991-03-10",374.95
"1991-03-17",373.59
"1991-03-24",367.48
"1991-03-31",375.22
"1991-04-07",375.36
"1991-04-14",380.4
"1991-04-21",384.2
"1991-04-28",379.02
"1991-05-05",380.8
"1991-05-12",375.74
"1991-05-19",372.39
"1991-05-26",377.49
"1991-06-02",389.83
"1991-06-09",379.43
"1991-06-16",382.29
"1991-06-23",377.75
"1991-06-30",371.16
"1991-07-07",374.08
"1991-07-14",380.25
"1991-07-21",384.22
"1991-07-28",380.93
"1991-08-04",387.18
"1991-08-11",387.12
"1991-08-18",385.58
"1991-08-25",394.17
"1991-09-01",395.43
"1991-09-08",389.1
"1991-09-15",383.59
"1991-09-22",387.92
"1991-09-29",385.9
"1991-10-06",381.25
"1991-10-13",381.45
"1991-10-20",392.5
"1991-10-27",384.2
"1991-11-03",391.32
"1991-11-10",392.89
"1991-11-17",382.62
"1991-11-24",376.14
"1991-12-01",375.22
"1991-12-08",379.1
"1991-12-15",384.47
"1991-12-22",387.04
"1991-12-29",406.46
"1992-01-05",419.34
"1992-01-12",415.1
"1992-01-19",418.86
"1992-01-26",415.48
"1992-02-02",408.78
"1992-02-09",411.09
"1992-02-16",412.48
"1992-02-23",411.43
"1992-03-01",412.7
"1992-03-08",404.44
"1992-03-15",405.84
"1992-03-22",411.3
"1992-03-29",403.5
"1992-04-05",401.55
"1992-04-12",404.29
"1992-04-19",416.04
"1992-04-26",409.02
"1992-05-03",412.53
"1992-05-10",416.05
"1992-05-17",410.09
"1992-05-24",414.02
"1992-05-31",415.35
"1992-06-07",413.48
"1992-06-14",409.76
"1992-06-21",403.67
"1992-06-28",403.45
"1992-07-05",411.77
"1992-07-12",414.62
"1992-07-19",415.62
"1992-07-26",411.6
"1992-08-02",424.21
"1992-08-09",418.88
"1992-08-16",419.91
"1992-08-23",414.85
"1992-08-30",414.84
"1992-09-06",417.08
"1992-09-13",419.58
"1992-09-20",422.93
"1992-09-27",414.35
"1992-10-04",410.47
"1992-10-11",402.66
"1992-10-18",411.73
"1992-10-25",414.1
"1992-11-01",418.68
"1992-11-08",417.58
"1992-11-15",422.43
"1992-11-22",426.65
"1992-11-29",430.16
"1992-12-06",432.06
"1992-12-13",433.73
"1992-12-20",441.28
"1992-12-27",439.77
"1993-01-03",435.71
"1993-01-10",429.05
"1993-01-17",437.15
"1993-01-24",436.11
"1993-01-31",438.78
"1993-02-07",448.93
"1993-02-14",444.58
"1993-02-21",434.22
"1993-02-28",443.38
"1993-03-07",446.11
"1993-03-14",449.83
"1993-03-21",450.18
"1993-03-28",447.78
"1993-04-04",441.39
"1993-04-11",441.84
"1993-04-18",448.94
"1993-04-25",437.03
"1993-05-02",440.19
"1993-05-09",442.31
"1993-05-16",439.56
"1993-05-23",445.84
"1993-05-30",450.19
"1993-06-06",450.06
"1993-06-13",447.26
"1993-06-20",443.68
"1993-06-27",447.6
"1993-07-04",445.84
"1993-07-11",448.11
"1993-07-18",445.75
"1993-07-25",447.1
"1993-08-01",448.13
"1993-08-08",448.68
"1993-08-15",450.14
"1993-08-22",456.16
"1993-08-29",460.54
"1993-09-05",461.34
"1993-09-12",461.72
"1993-09-19",458.83
"1993-09-26",457.63
"1993-10-03",461.28
"1993-10-10",460.31
"1993-10-17",469.5
"1993-10-24",463.27
"1993-10-31",467.83
"1993-11-07",459.57
"1993-11-14",465.39
"1993-11-21",462.6
"1993-11-28",463.06
"1993-12-05",464.89
"1993-12-12",463.93
"1993-12-19",466.38
"1993-12-26",467.38
"1994-01-02",466.45
"1994-01-09",469.9
"1994-01-16",474.91
"1994-01-23",474.72
"1994-01-30",478.7
"1994-02-06",469.81
"1994-02-13",470.18
"1994-02-20",467.69
"1994-02-27",466.07
"1994-03-06",464.74
"1994-03-13",466.44
"1994-03-20",471.06
"1994-03-27",460.58
"1994-04-03",445.77
"1994-04-10",447.1
"1994-04-17",446.18
"1994-04-24",447.63
"1994-05-01",450.91
"1994-05-08",447.82
"1994-05-15",444.14
"1994-05-22",454.92
"1994-05-29",457.33
"1994-06-05",460.13
"1994-06-12",458.67
"1994-06-19",458.45
"1994-06-26",442.8
"1994-07-03",446.2
"1994-07-10",449.55
"1994-07-17",454.16
"1994-07-24",453.11
"1994-07-31",458.26
"1994-08-07",457.09
"1994-08-14",461.94
"1994-08-21",463.68
"1994-08-28",473.8
"1994-09-04",470.99
"1994-09-11",468.18
"1994-09-18",471.19
"1994-09-25",459.67
"1994-10-02",462.71
"1994-10-09",455.1
"1994-10-16",469.1
"1994-10-23",464.89
"1994-10-30",473.77
"1994-11-06",462.28
"1994-11-13",462.35
"1994-11-20",461.47
"1994-11-27",452.29
"1994-12-04",453.3
"1994-12-11",446.96
"1994-12-18",458.8
"1994-12-25",459.83
"1995-01-01",459.27
"1995-01-08",460.68
"1995-01-15",465.97
"1995-01-22",464.78
"1995-01-29",470.39
"1995-02-05",478.65
"1995-02-12",481.46
"1995-02-19",481.97
"1995-02-26",488.11
"1995-03-05",485.42
"1995-03-12",489.57
"1995-03-19",495.52
"1995-03-26",500.97
"1995-04-02",500.71
"1995-04-09",506.42
"1995-04-16",509.23
"1995-04-23",508.49
"1995-04-30",514.71
"1995-05-07",520.12
"1995-05-14",525.55
"1995-05-21",519.19
"1995-05-28",523.65
"1995-06-04",532.51
"1995-06-11",527.94
"1995-06-18",539.83
"1995-06-25",549.71
"1995-07-02",544.75
"1995-07-09",556.37
"1995-07-16",559.89
"1995-07-23",553.62
"1995-07-30",562.93
"1995-08-06",558.94
"1995-08-13",555.11
"1995-08-20",559.21
"1995-08-27",560.1
"1995-09-03",563.84
"1995-09-10",572.68
"1995-09-17",583.35
"1995-09-24",581.73
"1995-10-01",584.41
"1995-10-08",582.49
"1995-10-15",584.5
"1995-10-22",587.46
"1995-10-29",579.7
"1995-11-05",590.57
"1995-11-12",592.72
"1995-11-19",600.07
"1995-11-26",599.97
"1995-12-03",606.98
"1995-12-10",617.48
"1995-12-17",616.34
"1995-12-24",611.95
"1995-12-31",615.93
"1996-01-07",616.71
"1996-01-14",601.81
"1996-01-21",611.83
"1996-01-28",621.62
"1996-02-04",635.84
"1996-02-11",656.37
"1996-02-18",647.98
"1996-02-25",659.08
"1996-03-03",644.37
"1996-03-10",633.5
"1996-03-17",641.43
"1996-03-24",650.62
"1996-03-31",645.5
"1996-04-07",655.86
"1996-04-14",636.71
"1996-04-21",645.07
"1996-04-28",653.46
"1996-05-05",641.63
"1996-05-12",652.09
"1996-05-19",668.91
"1996-05-26",678.51
"1996-06-02",669.12
"1996-06-09",673.31
"1996-06-16",665.85
"1996-06-23",666.84
"1996-06-30",670.63
"1996-07-07",657.44
"1996-07-14",646.19
"1996-07-21",638.73
"1996-07-28",635.9
"1996-08-04",662.49
"1996-08-11",662.1
"1996-08-18",665.21
"1996-08-25",667.03
"1996-09-01",651.99
"1996-09-08",655.68
"1996-09-15",680.54
"1996-09-22",687.03
"1996-09-29",686.19
"1996-10-06",701.46
"1996-10-13",700.66
"1996-10-20",710.82
"1996-10-27",700.92
"1996-11-03",703.77
"1996-11-10",730.82
"1996-11-17",737.62
"1996-11-24",748.73
"1996-12-01",757.02
"1996-12-08",739.6
"1996-12-15",728.64
"1996-12-22",748.87
"1996-12-29",756.79
"1997-01-05",748.03
"1997-01-12",759.5
"1997-01-19",776.17
"1997-01-26",770.52
"1997-02-02",786.16
"1997-02-09",789.56
"1997-02-16",808.48
"1997-02-23",801.77
"1997-03-02",790.82
"1997-03-09",804.97
"1997-03-16",793.17
"1997-03-23",784.1
"1997-03-30",773.88
"1997-04-06",757.9
"1997-04-13",737.65
"1997-04-20",766.34
"1997-04-27",765.37
"1997-05-04",812.97
"1997-05-11",824.78
"1997-05-18",829.75
"1997-05-25",847.03
"1997-06-01",848.28
"1997-06-08",858.01
"1997-06-15",893.27
"1997-06-22",898.7
"1997-06-29",887.3
"1997-07-06",916.92
"1997-07-13",916.68
"1997-07-20",915.3
"1997-07-27",938.79
"1997-08-03",947.14
"1997-08-10",933.54
"1997-08-17",900.81
"1997-08-24",923.54
"1997-08-31",899.47
"1997-09-07",929.05
"1997-09-14",923.91
"1997-09-21",950.51
"1997-09-28",945.22
"1997-10-05",965.03
"1997-10-12",966.98
"1997-10-19",944.16
"1997-10-26",941.64
"1997-11-02",914.62
"1997-11-09",927.51
"1997-11-16",928.35
"1997-11-23",963.09
"1997-11-30",955.4
"1997-12-07",983.79
"1997-12-14",953.39
"1997-12-21",946.78
"1997-12-28",936.46
"1998-01-04",975.04
"1998-01-11",927.69
"1998-01-18",961.51
"1998-01-25",957.59
"1998-02-01",980.28
"1998-02-08",1012.46
"1998-02-15",1020.09
"1998-02-22",1034.21
"1998-03-01",1049.34
"1998-03-08",1055.69
"1998-03-15",1068.61
"1998-03-22",1099.16
"1998-03-29",1095.44
"1998-04-05",1122.7
"1998-04-12",1110.67
"1998-04-19",1122.72
"1998-04-26",1107.9
"1998-05-03",1121
"1998-05-10",1108.14
"1998-05-17",1108.73
"1998-05-24",1110.47
"1998-05-31",1090.82
"1998-06-07",1113.86
"1998-06-14",1098.84
"1998-06-21",1100.65
"1998-06-28",1133.2
"1998-07-05",1146.42
"1998-07-12",1164.33
"1998-07-19",1186.75
"1998-07-26",1140.8
"1998-08-02",1120.67
"1998-08-09",1089.45
"1998-08-16",1062.75
"1998-08-23",1081.24
"1998-08-30",1027.14
"1998-09-06",973.89
"1998-09-13",1009.06
"1998-09-20",1020.09
"1998-09-27",1044.75
"1998-10-04",1002.6
"1998-10-11",984.39
"1998-10-18",1056.42
"1998-10-25",1070.67
"1998-11-01",1098.67
"1998-11-08",1141.01
"1998-11-15",1125.72
"1998-11-22",1163.55
"1998-11-29",1192.33
"1998-12-06",1176.74
"1998-12-13",1166.46
"1998-12-20",1188.03
"1998-12-27",1226.27
"1999-01-03",1229.23
"1999-01-10",1275.09
"1999-01-17",1243.26
"1999-01-24",1225.19
"1999-01-31",1279.64
"1999-02-07",1239.4
"1999-02-14",1230.13
"1999-02-21",1239.22
"1999-02-28",1238.33
"1999-03-07",1275.47
"1999-03-14",1294.59
"1999-03-21",1299.29
"1999-03-28",1282.8
"1999-04-04",1293.72
"1999-04-11",1348.35
"1999-04-18",1319
"1999-04-25",1356.85
"1999-05-02",1335.18
"1999-05-09",1345
"1999-05-16",1337.8
"1999-05-23",1330.29
"1999-05-30",1301.84
"1999-06-06",1327.75
"1999-06-13",1293.64
"1999-06-20",1342.84
"1999-06-27",1315.31
"1999-07-04",1391.22
"1999-07-11",1403.28
"1999-07-18",1418.78
"1999-07-25",1356.94
"1999-08-01",1328.72
"1999-08-08",1300.29
"1999-08-15",1327.68
"1999-08-22",1336.61
"1999-08-29",1348.27
"1999-09-05",1357.24
"1999-09-12",1351.66
"1999-09-19",1335.42
"1999-09-26",1277.36
"1999-10-03",1282.81
"1999-10-10",1336.02
"1999-10-17",1247.41
"1999-10-24",1301.65
"1999-10-31",1362.93
"1999-11-07",1370.23
"1999-11-14",1396.06
"1999-11-21",1422
"1999-11-28",1416.62
"1999-12-05",1433.3
"1999-12-12",1417.04
"1999-12-19",1421.03
"1999-12-26",1458.34
"2000-01-02",1469.25
"2000-01-09",1441.47
"2000-01-16",1465.15
"2000-01-23",1441.36
"2000-01-30",1360.16
"2000-02-06",1424.37
"2000-02-13",1387.12
"2000-02-20",1346.09
"2000-02-27",1333.36
"2000-03-05",1409.17
"2000-03-12",1395.07
"2000-03-19",1464.47
"2000-03-26",1527.46
"2000-04-02",1498.58
"2000-04-09",1516.35
"2000-04-16",1356.56
"2000-04-23",1434.54
"2000-04-30",1452.43
"2000-05-07",1432.63
"2000-05-14",1420.96
"2000-05-21",1406.95
"2000-05-28",1378.02
"2000-06-04",1477.26
"2000-06-11",1456.95
"2000-06-18",1464.46
"2000-06-25",1441.48
"2000-07-02",1454.6
"2000-07-09",1478.9
"2000-07-16",1509.98
"2000-07-23",1480.19
"2000-07-30",1419.89
"2000-08-06",1462.93
"2000-08-13",1471.84
"2000-08-20",1491.72
"2000-08-27",1506.45
"2000-09-03",1520.77
"2000-09-10",1494.5
"2000-09-17",1465.81
"2000-09-24",1448.72
"2000-10-01",1436.51
"2000-10-08",1408.99
"2000-10-15",1374.17
"2000-10-22",1396.93
"2000-10-29",1379.58
"2000-11-05",1426.69
"2000-11-12",1365.98
"2000-11-19",1367.72
"2000-11-26",1341.77
"2000-12-03",1315.23
"2000-12-10",1369.89
"2000-12-17",1312.15
"2000-12-24",1305.95
"2000-12-31",1320.28
"2001-01-07",1298.35
"2001-01-14",1318.55
"2001-01-21",1342.54
"2001-01-28",1354.95
"2001-02-04",1349.47
"2001-02-11",1314.76
"2001-02-18",1301.53
"2001-02-25",1245.86
"2001-03-04",1234.18
"2001-03-11",1233.42
"2001-03-18",1150.53
"2001-03-25",1139.83
"2001-04-01",1160.33
"2001-04-08",1128.43
"2001-04-15",1183.5
"2001-04-22",1242.98
"2001-04-29",1253.05
"2001-05-06",1266.61
"2001-05-13",1245.67
"2001-05-20",1291.96
"2001-05-27",1277.89
"2001-06-03",1260.67
"2001-06-10",1264.96
"2001-06-17",1214.36
"2001-06-24",1225.35
"2001-07-01",1224.38
"2001-07-08",1190.59
"2001-07-15",1215.68
"2001-07-22",1210.85
"2001-07-29",1205.82
"2001-08-05",1214.35
"2001-08-12",1190.16
"2001-08-19",1161.97
"2001-08-26",1184.93
"2001-09-02",1133.58
"2001-09-09",1085.78
"2001-09-16",1092.54
"2001-09-23",965.8
"2001-09-30",1040.94
"2001-10-07",1071.38
"2001-10-14",1091.65
"2001-10-21",1073.48
"2001-10-28",1104.61
"2001-11-04",1087.2
"2001-11-11",1120.31
"2001-11-18",1138.65
"2001-11-25",1150.34
"2001-12-02",1139.45
"2001-12-09",1158.31
"2001-12-16",1123.09
"2001-12-23",1144.89
"2001-12-30",1161.02
"2002-01-06",1172.51
"2002-01-13",1145.6
"2002-01-20",1127.58
"2002-01-27",1133.28
"2002-02-03",1122.2
"2002-02-10",1096.22
"2002-02-17",1104.18
"2002-02-24",1089.84
"2002-03-03",1131.78
"2002-03-10",1164.31
"2002-03-17",1166.16
"2002-03-24",1148.7
"2002-03-31",1147.39
"2002-04-07",1122.73
"2002-04-14",1111.01
"2002-04-21",1125.17
"2002-04-28",1076.32
"2002-05-05",1073.43
"2002-05-12",1054.99
"2002-05-19",1106.59
"2002-05-26",1083.82
"2002-06-02",1067.14
"2002-06-09",1027.53
"2002-06-16",1007.27
"2002-06-23",989.14
"2002-06-30",989.82
"2002-07-07",989.03
"2002-07-14",921.39
"2002-07-21",847.75
"2002-07-28",852.84
"2002-08-04",864.24
"2002-08-11",908.64
"2002-08-18",928.77
"2002-08-25",940.86
"2002-09-01",916.07
"2002-09-08",893.92
"2002-09-15",889.81
"2002-09-22",845.39
"2002-09-29",827.37
"2002-10-06",800.58
"2002-10-13",835.32
"2002-10-20",884.39
"2002-10-27",897.65
"2002-11-03",900.96
"2002-11-10",894.74
"2002-11-17",909.83
"2002-11-24",930.55
"2002-12-01",936.31
"2002-12-08",912.23
"2002-12-15",889.48
"2002-12-22",895.76
"2002-12-29",875.4
"2003-01-05",908.59
"2003-01-12",927.57
"2003-01-19",901.78
"2003-01-26",861.4
"2003-02-02",855.7
"2003-02-09",829.69
"2003-02-16",834.89
"2003-02-23",848.17
"2003-03-02",841.15
"2003-03-09",828.89
"2003-03-16",833.27
"2003-03-23",895.79
"2003-03-30",863.5
"2003-04-06",878.85
"2003-04-13",868.3
"2003-04-20",893.58
"2003-04-27",898.81
"2003-05-04",930.08
"2003-05-11",933.41
"2003-05-18",944.3
"2003-05-25",933.22
"2003-06-01",963.59
"2003-06-08",987.76
"2003-06-15",988.61
"2003-06-22",995.69
"2003-06-29",976.22
"2003-07-06",985.7
"2003-07-13",998.14
"2003-07-20",993.32
"2003-07-27",998.68
"2003-08-03",980.15
"2003-08-10",977.59
"2003-08-17",990.67
"2003-08-24",993.06
"2003-08-31",1008.01
"2003-09-07",1021.39
"2003-09-14",1018.63
"2003-09-21",1036.3
"2003-09-28",996.85
"2003-10-05",1029.85
"2003-10-12",1038.06
"2003-10-19",1039.32
"2003-10-26",1028.91
"2003-11-02",1050.71
"2003-11-09",1053.21
"2003-11-16",1050.35
"2003-11-23",1035.28
"2003-11-30",1058.2
"2003-12-07",1061.5
"2003-12-14",1074.14
"2003-12-21",1088.66
"2003-12-28",1095.89
"2004-01-04",1108.48
"2004-01-11",1121.86
"2004-01-18",1139.83
"2004-01-25",1141.55
"2004-02-01",1131.13
"2004-02-08",1142.76
"2004-02-15",1145.81
"2004-02-22",1144.11
"2004-02-29",1144.94
"2004-03-07",1156.86
"2004-03-14",1120.57
"2004-03-21",1109.78
"2004-03-28",1108.06
"2004-04-04",1141.81
"2004-04-11",1139.32
"2004-04-18",1134.61
"2004-04-25",1140.6
"2004-05-02",1107.3
"2004-05-09",1098.7
"2004-05-16",1095.7
"2004-05-23",1093.56
"2004-05-30",1120.68
"2004-06-06",1122.5
"2004-06-13",1136.47
"2004-06-20",1135.02
"2004-06-27",1134.43
"2004-07-04",1125.38
"2004-07-11",1112.81
"2004-07-18",1101.39
"2004-07-25",1086.2
"2004-08-01",1101.72
"2004-08-08",1063.97
"2004-08-15",1064.8
"2004-08-22",1098.35
"2004-08-29",1107.77
"2004-09-05",1113.63
"2004-09-12",1123.92
"2004-09-19",1128.55
"2004-09-26",1110.11
"2004-10-03",1131.5
"2004-10-10",1122.14
"2004-10-17",1108.2
"2004-10-24",1095.74
"2004-10-31",1130.2
"2004-11-07",1166.17
"2004-11-14",1184.17
"2004-11-21",1170.34
"2004-11-28",1182.65
"2004-12-05",1191.17
"2004-12-12",1188
"2004-12-19",1194.2
"2004-12-26",1210.13
"2005-01-02",1211.92
"2005-01-09",1186.19
"2005-01-16",1184.52
"2005-01-23",1167.87
"2005-01-30",1171.36
"2005-02-06",1203.03
"2005-02-13",1205.3
"2005-02-20",1201.59
"2005-02-27",1211.37
"2005-03-06",1222.12
"2005-03-13",1200.08
"2005-03-20",1189.65
"2005-03-27",1171.42
"2005-04-03",1172.92
"2005-04-10",1181.2
"2005-04-17",1142.62
"2005-04-24",1152.12
"2005-05-01",1156.85
"2005-05-08",1171.35
"2005-05-15",1154.05
"2005-05-22",1189.28
"2005-05-29",1198.78
"2005-06-05",1196.02
"2005-06-12",1198.11
"2005-06-19",1216.96
"2005-06-26",1191.57
"2005-07-03",1194.44
"2005-07-10",1211.86
"2005-07-17",1227.92
"2005-07-24",1233.68
"2005-07-31",1234.18
"2005-08-07",1226.42
"2005-08-14",1230.39
"2005-08-21",1219.71
"2005-08-28",1205.1
"2005-09-04",1218.02
"2005-09-11",1241.48
"2005-09-18",1237.91
"2005-09-25",1215.29
"2005-10-02",1228.81
"2005-10-09",1195.9
"2005-10-16",1186.57
"2005-10-23",1179.59
"2005-10-30",1198.41
"2005-11-06",1220.14
"2005-11-13",1234.72
"2005-11-20",1248.27
"2005-11-27",1268.25
"2005-12-04",1265.08
"2005-12-11",1259.37
"2005-12-18",1267.32
"2005-12-25",1268.66
"2006-01-01",1248.29
"2006-01-08",1285.45
"2006-01-15",1287.61
"2006-01-22",1261.49
"2006-01-29",1283.72
"2006-02-05",1264.03
"2006-02-12",1266.99
"2006-02-19",1287.24
"2006-02-26",1289.43
"2006-03-05",1287.23
"2006-03-12",1281.42
"2006-03-19",1307.25
"2006-03-26",1302.95
"2006-04-02",1294.87
"2006-04-09",1295.5
"2006-04-16",1289.12
"2006-04-23",1311.28
"2006-04-30",1310.61
"2006-05-07",1325.76
